userId,factor_0,factor_1,factor_2
94,0.3364067365156801,0.3228654273748211,0.34072783610949886
95,0.33785847329487495,0.3186507135697317,0.34349081313539337
96,0.33623960905753086,0.322842833799384,0.3409175571430851
97,0.33532527829305936,0.32481425110630857,0.33986047060063207
98,0.330644088511988,0.3289071885624318,0.3404487229255802
99,0.336268093332161,0.3230160605220395,0.3407158461457995
100,0.3406488993670468,0.3239576098490345,0.3353934907839186
101,0.33413441027600504,0.3215336135361846,0.34433197618781036
102,0.3225820024237122,0.3372664074435382,0.3401515901327496
103,0.3347652919494577,0.3246831885913594,0.3405515194591828
104,0.3400479233626729,0.3222643057304117,0.33768777090691543
105,0.3321712859824386,0.3205746718344773,0.3472540421830841
106,0.3376922339353956,0.3199878329461602,0.3423199331184443
107,0.3371938774377013,0.3221032971039039,0.3407028254583947
108,0.32777668691297185,0.3311874597238483,0.34103585336317993
109,0.33427101886299754,0.3222163219228844,0.34351265921411817
110,0.3349895218193911,0.3316132257279796,0.33339725245262924
111,0.3271852471196236,0.33265747477136715,0.3401572781090093
112,0.33431306054185844,0.3297085228577277,0.3359784166004138
113,0.3357845826669,0.3261621437963128,0.33805327353678716
114,0.33428338237737604,0.3232536084257113,0.3424630091969126
115,0.3397410669322855,0.32127131139854476,0.33898762166916985
116,0.33663818738788365,0.3234989826594058,0.3398628299527106
117,0.3379833892262148,0.3173021472311015,0.34471446354268365
118,0.3323064412489161,0.3274841620092713,0.3402093967418125
119,0.3334149773448301,0.32659763142266224,0.33998739123250765
120,0.34148228020377897,0.32067008578110523,0.3378476340151158
121,0.3301943143721811,0.3293683587287339,0.3404373268990851
122,0.3363314961712825,0.3291222625003312,0.3345462413283863
123,0.33275469825514586,0.32708208516883963,0.34016321657601445
124,0.33450450780510993,0.32689957598604213,0.338595916208848
125,0.3307674884081815,0.32439385029078527,0.34483866130103324
126,0.3359576382134349,0.3223768774671014,0.3416654843194637
127,0.33126266143661387,0.32584890574292424,0.3428884328204619
128,0.3419688104392551,0.3188562675628022,0.33917492199794275
129,0.3326135015002031,0.32738514071504343,0.3400013577847535
